Rainfall - (MM), Year, Statistics, Country
307.241,1961, Apr Average, Northern Mariana Islands
405.242,1961, May Average, Northern Mariana Islands
429.228,1961, Jun Average, Northern Mariana Islands
495.863,1961, Jul Average, Northern Mariana Islands
1242.95,1961, Aug Average, Northern Mariana Islands
1101.19,1961, Sep Average, Northern Mariana Islands
1299.75,1961, Oct Average, Northern Mariana Islands
446.813,1961, Nov Average, Northern Mariana Islands
341.145,1961, Dec Average, Northern Mariana Islands
101.471,1962, Jan Average, Northern Mariana Islands
389.998,1962, Feb Average, Northern Mariana Islands
95.4551,1962, Mar Average, Northern Mariana Islands
575.895,1962, Apr Average, Northern Mariana Islands
461.5,1962, May Average, Northern Mariana Islands
627.427,1962, Jun Average, Northern Mariana Islands
1051.08,1962, Jul Average, Northern Mariana Islands
1118.26,1962, Aug Average, Northern Mariana Islands
1313.37,1962, Sep Average, Northern Mariana Islands
1104.13,1962, Oct Average, Northern Mariana Islands
944.763,1962, Nov Average, Northern Mariana Islands
841.769,1962, Dec Average, Northern Mariana Islands
540.04,1963, Jan Average, Northern Mariana Islands
477.652,1963, Feb Average, Northern Mariana Islands
155.282,1963, Mar Average, Northern Mariana Islands
1348.46,1963, Apr Average, Northern Mariana Islands
1000.74,1963, May Average, Northern Mariana Islands
531.826,1963, Jun Average, Northern Mariana Islands
775.713,1963, Jul Average, Northern Mariana Islands
813.499,1963, Aug Average, Northern Mariana Islands
936.333,1963, Sep Average, Northern Mariana Islands
1302.32,1963, Oct Average, Northern Mariana Islands
486.585,1963, Nov Average, Northern Mariana Islands
1020.03,1963, Dec Average, Northern Mariana Islands
111.65,1964, Jan Average, Northern Mariana Islands
187.719,1964, Feb Average, Northern Mariana Islands
194.871,1964, Mar Average, Northern Mariana Islands
532.277,1964, Apr Average, Northern Mariana Islands
1515.67,1964, May Average, Northern Mariana Islands
505.893,1964, Jun Average, Northern Mariana Islands
551.888,1964, Jul Average, Northern Mariana Islands
782.059,1964, Aug Average, Northern Mariana Islands
1112.71,1964, Sep Average, Northern Mariana Islands
875.77,1964, Oct Average, Northern Mariana Islands
392.642,1964, Nov Average, Northern Mariana Islands
436.995,1964, Dec Average, Northern Mariana Islands
549.382,1965, Jan Average, Northern Mariana Islands
58.1124,1965, Feb Average, Northern Mariana Islands
35.7979,1965, Mar Average, Northern Mariana Islands
43.3217,1965, Apr Average, Northern Mariana Islands
118.052,1965, May Average, Northern Mariana Islands
422.46,1965, Jun Average, Northern Mariana Islands
1083.02,1965, Jul Average, Northern Mariana Islands
304.745,1965, Aug Average, Northern Mariana Islands
1466.72,1965, Sep Average, Northern Mariana Islands
470.427,1965, Oct Average, Northern Mariana Islands
522.508,1965, Nov Average, Northern Mariana Islands
219.859,1965, Dec Average, Northern Mariana Islands
110.708,1966, Jan Average, Northern Mariana Islands
74.1547,1966, Feb Average, Northern Mariana Islands
91.8633,1966, Mar Average, Northern Mariana Islands
67.4754,1966, Apr Average, Northern Mariana Islands
171.514,1966, May Average, Northern Mariana Islands
435.515,1966, Jun Average, Northern Mariana Islands
463.753,1966, Jul Average, Northern Mariana Islands
905.203,1966, Aug Average, Northern Mariana Islands
1554.49,1966, Sep Average, Northern Mariana Islands
535.95,1966, Oct Average, Northern Mariana Islands
540.51,1966, Nov Average, Northern Mariana Islands
298.825,1966, Dec Average, Northern Mariana Islands
274.614,1967, Jan Average, Northern Mariana Islands
201.107,1967, Feb Average, Northern Mariana Islands
599.939,1967, Mar Average, Northern Mariana Islands
579.655,1967, Apr Average, Northern Mariana Islands
275.486,1967, May Average, Northern Mariana Islands
694.367,1967, Jun Average, Northern Mariana Islands
915.47,1967, Jul Average, Northern Mariana Islands
1586.04,1967, Aug Average, Northern Mariana Islands
1530.35,1967, Sep Average, Northern Mariana Islands
984.877,1967, Oct Average, Northern Mariana Islands
802.916,1967, Nov Average, Northern Mariana Islands
164.536,1967, Dec Average, Northern Mariana Islands
284.403,1968, Jan Average, Northern Mariana Islands
422.643,1968, Feb Average, Northern Mariana Islands
211.2,1968, Mar Average, Northern Mariana Islands
150.509,1968, Apr Average, Northern Mariana Islands
208.64,1968, May Average, Northern Mariana Islands
469.157,1968, Jun Average, Northern Mariana Islands
853.086,1968, Jul Average, Northern Mariana Islands
1098.86,1968, Aug Average, Northern Mariana Islands
909.252,1968, Sep Average, Northern Mariana Islands
1020.23,1968, Oct Average, Northern Mariana Islands
843.071,1968, Nov Average, Northern Mariana Islands
205.949,1968, Dec Average, Northern Mariana Islands
133.1,1969, Jan Average, Northern Mariana Islands
72.7437,1969, Feb Average, Northern Mariana Islands
97.5416,1969, Mar Average, Northern Mariana Islands
118.733,1969, Apr Average, Northern Mariana Islands
213.624,1969, May Average, Northern Mariana Islands
138.658,1969, Jun Average, Northern Mariana Islands
848.726,1969, Jul Average, Northern Mariana Islands
715.96,1969, Aug Average, Northern Mariana Islands
558.442,1969, Sep Average, Northern Mariana Islands
1720.09,1969, Oct Average, Northern Mariana Islands
665.017,1969, Nov Average, Northern Mariana Islands
628.014,1969, Dec Average, Northern Mariana Islands
631.223,1970, Jan Average, Northern Mariana Islands
176.497,1970, Feb Average, Northern Mariana Islands
143.2,1970, Mar Average, Northern Mariana Islands
83.0674,1970, Apr Average, Northern Mariana Islands
174.986,1970, May Average, Northern Mariana Islands
413.81,1970, Jun Average, Northern Mariana Islands
559.858,1970, Jul Average, Northern Mariana Islands
721.069,1970, Aug Average, Northern Mariana Islands
895.832,1970, Sep Average, Northern Mariana Islands
733.872,1970, Oct Average, Northern Mariana Islands
616.214,1970, Nov Average, Northern Mariana Islands
360.902,1970, Dec Average, Northern Mariana Islands
273.572,1971, Jan Average, Northern Mariana Islands
285.269,1971, Feb Average, Northern Mariana Islands
813.297,1971, Mar Average, Northern Mariana Islands
335.967,1971, Apr Average, Northern Mariana Islands
1477.12,1971, May Average, Northern Mariana Islands
414.748,1971, Jun Average, Northern Mariana Islands
1079.71,1971, Jul Average, Northern Mariana Islands
1401.62,1971, Aug Average, Northern Mariana Islands
843.661,1971, Sep Average, Northern Mariana Islands
580.356,1971, Oct Average, Northern Mariana Islands
569.94,1971, Nov Average, Northern Mariana Islands
203.017,1971, Dec Average, Northern Mariana Islands
230.32,1972, Jan Average, Northern Mariana Islands
284.053,1972, Feb Average, Northern Mariana Islands
575.881,1972, Mar Average, Northern Mariana Islands
202.129,1972, Apr Average, Northern Mariana Islands
223.163,1972, May Average, Northern Mariana Islands
566.617,1972, Jun Average, Northern Mariana Islands
1161.9,1972, Jul Average, Northern Mariana Islands
1293.7,1972, Aug Average, Northern Mariana Islands
1060.13,1972, Sep Average, Northern Mariana Islands
414.832,1972, Oct Average, Northern Mariana Islands
308.73,1972, Nov Average, Northern Mariana Islands
385.161,1972, Dec Average, Northern Mariana Islands
89.5306,1973, Jan Average, Northern Mariana Islands
131.528,1973, Feb Average, Northern Mariana Islands
92.8828,1973, Mar Average, Northern Mariana Islands
111.94,1973, Apr Average, Northern Mariana Islands
204.01,1973, May Average, Northern Mariana Islands
340.457,1973, Jun Average, Northern Mariana Islands
608.634,1973, Jul Average, Northern Mariana Islands
730.836,1973, Aug Average, Northern Mariana Islands
686.467,1973, Sep Average, Northern Mariana Islands
1282.16,1973, Oct Average, Northern Mariana Islands
198.14,1973, Nov Average, Northern Mariana Islands
430.709,1973, Dec Average, Northern Mariana Islands
217.94,1974, Jan Average, Northern Mariana Islands
140.538,1974, Feb Average, Northern Mariana Islands
682.216,1974, Mar Average, Northern Mariana Islands
947.841,1974, Apr Average, Northern Mariana Islands
880.75,1974, May Average, Northern Mariana Islands
694.102,1974, Jun Average, Northern Mariana Islands
707.888,1974, Jul Average, Northern Mariana Islands
1844.68,1974, Aug Average, Northern Mariana Islands
576.546,1974, Sep Average, Northern Mariana Islands
769.797,1974, Oct Average, Northern Mariana Islands
545.133,1974, Nov Average, Northern Mariana Islands
401.691,1974, Dec Average, Northern Mariana Islands
450.569,1975, Jan Average, Northern Mariana Islands
45.7204,1975, Feb Average, Northern Mariana Islands
130.465,1975, Mar Average, Northern Mariana Islands
217.966,1975, Apr Average, Northern Mariana Islands
111.878,1975, May Average, Northern Mariana Islands
195.877,1975, Jun Average, Northern Mariana Islands
760.609,1975, Jul Average, Northern Mariana Islands
1620.27,1975, Aug Average, Northern Mariana Islands
691.601,1975, Sep Average, Northern Mariana Islands
785.796,1975, Oct Average, Northern Mariana Islands
970.711,1975, Nov Average, Northern Mariana Islands
377.058,1975, Dec Average, Northern Mariana Islands
982.584,1976, Jan Average, Northern Mariana Islands
602.87,1976, Feb Average, Northern Mariana Islands
499.181,1976, Mar Average, Northern Mariana Islands
308.529,1976, Apr Average, Northern Mariana Islands
1083.54,1976, May Average, Northern Mariana Islands
477.224,1976, Jun Average, Northern Mariana Islands
892.92,1976, Jul Average, Northern Mariana Islands
1682.94,1976, Aug Average, Northern Mariana Islands
811.835,1976, Sep Average, Northern Mariana Islands
487.22,1976, Oct Average, Northern Mariana Islands
628.697,1976, Nov Average, Northern Mariana Islands
596.544,1976, Dec Average, Northern Mariana Islands
151.266,1977, Jan Average, Northern Mariana Islands
142.821,1977, Feb Average, Northern Mariana Islands
268.315,1977, Mar Average, Northern Mariana Islands
139.696,1977, Apr Average, Northern Mariana Islands
395.555,1977, May Average, Northern Mariana Islands
446.75,1977, Jun Average, Northern Mariana Islands
462.214,1977, Jul Average, Northern Mariana Islands
414.576,1977, Aug Average, Northern Mariana Islands
1192.44,1977, Sep Average, Northern Mariana Islands
1098.69,1977, Oct Average, Northern Mariana Islands
828.673,1977, Nov Average, Northern Mariana Islands
132.771,1977, Dec Average, Northern Mariana Islands
104.058,1978, Jan Average, Northern Mariana Islands
217.376,1978, Feb Average, Northern Mariana Islands
43.6892,1978, Mar Average, Northern Mariana Islands
193.625,1978, Apr Average, Northern Mariana Islands
248.886,1978, May Average, Northern Mariana Islands
739.1,1978, Jun Average, Northern Mariana Islands
638.837,1978, Jul Average, Northern Mariana Islands
1436.34,1978, Aug Average, Northern Mariana Islands
764.345,1978, Sep Average, Northern Mariana Islands
723.634,1978, Oct Average, Northern Mariana Islands
1173.26,1978, Nov Average, Northern Mariana Islands
334.376,1978, Dec Average, Northern Mariana Islands
246.842,1979, Jan Average, Northern Mariana Islands
127.886,1979, Feb Average, Northern Mariana Islands
246.047,1979, Mar Average, Northern Mariana Islands
127.049,1979, Apr Average, Northern Mariana Islands
148.2,1979, May Average, Northern Mariana Islands
252.704,1979, Jun Average, Northern Mariana Islands
754.528,1979, Jul Average, Northern Mariana Islands
958.281,1979, Aug Average, Northern Mariana Islands
718.081,1979, Sep Average, Northern Mariana Islands
1934.31,1979, Oct Average, Northern Mariana Islands
580.745,1979, Nov Average, Northern Mariana Islands
432.065,1979, Dec Average, Northern Mariana Islands
85.7306,1980, Jan Average, Northern Mariana Islands
807.591,1980, Feb Average, Northern Mariana Islands
186.439,1980, Mar Average, Northern Mariana Islands
225.449,1980, Apr Average, Northern Mariana Islands
831.146,1980, May Average, Northern Mariana Islands
715.596,1980, Jun Average, Northern Mariana Islands
777.373,1980, Jul Average, Northern Mariana Islands
784.301,1980, Aug Average, Northern Mariana Islands
1943.65,1980, Sep Average, Northern Mariana Islands
801.118,1980, Oct Average, Northern Mariana Islands
545.614,1980, Nov Average, Northern Mariana Islands
483.651,1980, Dec Average, Northern Mariana Islands
366.882,1981, Jan Average, Northern Mariana Islands
91.249,1981, Feb Average, Northern Mariana Islands
165.179,1981, Mar Average, Northern Mariana Islands
463.635,1981, Apr Average, Northern Mariana Islands
400.419,1981, May Average, Northern Mariana Islands
537.01,1981, Jun Average, Northern Mariana Islands
957.407,1981, Jul Average, Northern Mariana Islands
1442.94,1981, Aug Average, Northern Mariana Islands
663.724,1981, Sep Average, Northern Mariana Islands
944.622,1981, Oct Average, Northern Mariana Islands
1145.62,1981, Nov Average, Northern Mariana Islands
524.12,1981, Dec Average, Northern Mariana Islands
146.152,1982, Jan Average, Northern Mariana Islands
440.023,1982, Feb Average, Northern Mariana Islands
117.58,1982, Mar Average, Northern Mariana Islands
60.0951,1982, Apr Average, Northern Mariana Islands
472.588,1982, May Average, Northern Mariana Islands
731.091,1982, Jun Average, Northern Mariana Islands
904.708,1982, Jul Average, Northern Mariana Islands
632.086,1982, Aug Average, Northern Mariana Islands
1904.58,1982, Sep Average, Northern Mariana Islands
924.264,1982, Oct Average, Northern Mariana Islands
617.315,1982, Nov Average, Northern Mariana Islands
424.816,1982, Dec Average, Northern Mariana Islands
63.0669,1983, Jan Average, Northern Mariana Islands
59.9515,1983, Feb Average, Northern Mariana Islands
197.145,1983, Mar Average, Northern Mariana Islands
106.823,1983, Apr Average, Northern Mariana Islands
100.639,1983, May Average, Northern Mariana Islands
58.1108,1983, Jun Average, Northern Mariana Islands
441.561,1983, Jul Average, Northern Mariana Islands
863.557,1983, Aug Average, Northern Mariana Islands
810.625,1983, Sep Average, Northern Mariana Islands
654.866,1983, Oct Average, Northern Mariana Islands
800.798,1983, Nov Average, Northern Mariana Islands
370.041,1983, Dec Average, Northern Mariana Islands
192.599,1984, Jan Average, Northern Mariana Islands
209.38,1984, Feb Average, Northern Mariana Islands
227.578,1984, Mar Average, Northern Mariana Islands
116.827,1984, Apr Average, Northern Mariana Islands
281.124,1984, May Average, Northern Mariana Islands
599.475,1984, Jun Average, Northern Mariana Islands
532.748,1984, Jul Average, Northern Mariana Islands
1609.94,1984, Aug Average, Northern Mariana Islands
1064.55,1984, Sep Average, Northern Mariana Islands
635.839,1984, Oct Average, Northern Mariana Islands
904.31,1984, Nov Average, Northern Mariana Islands
448.494,1984, Dec Average, Northern Mariana Islands
424.859,1985, Jan Average, Northern Mariana Islands
167.493,1985, Feb Average, Northern Mariana Islands
281.909,1985, Mar Average, Northern Mariana Islands
381.476,1985, Apr Average, Northern Mariana Islands
882.96,1985, May Average, Northern Mariana Islands
1204.96,1985, Jun Average, Northern Mariana Islands
805.044,1985, Jul Average, Northern Mariana Islands
1246.33,1985, Aug Average, Northern Mariana Islands
1358.26,1985, Sep Average, Northern Mariana Islands
536.945,1985, Oct Average, Northern Mariana Islands
354.76,1985, Nov Average, Northern Mariana Islands
581.486,1985, Dec Average, Northern Mariana Islands
84.2178,1986, Jan Average, Northern Mariana Islands
388.137,1986, Feb Average, Northern Mariana Islands
275.93,1986, Mar Average, Northern Mariana Islands
542.063,1986, Apr Average, Northern Mariana Islands
649.912,1986, May Average, Northern Mariana Islands
642.368,1986, Jun Average, Northern Mariana Islands
1041.23,1986, Jul Average, Northern Mariana Islands
1879.22,1986, Aug Average, Northern Mariana Islands
626.499,1986, Sep Average, Northern Mariana Islands
1311.03,1986, Oct Average, Northern Mariana Islands
390.079,1986, Nov Average, Northern Mariana Islands
782.995,1986, Dec Average, Northern Mariana Islands
136.924,1987, Jan Average, Northern Mariana Islands
292.834,1987, Feb Average, Northern Mariana Islands
126.742,1987, Mar Average, Northern Mariana Islands
101.841,1987, Apr Average, Northern Mariana Islands
49.3258,1987, May Average, Northern Mariana Islands
160.755,1987, Jun Average, Northern Mariana Islands
928.655,1987, Jul Average, Northern Mariana Islands
640.216,1987, Aug Average, Northern Mariana Islands
878.424,1987, Sep Average, Northern Mariana Islands
933.583,1987, Oct Average, Northern Mariana Islands
630.213,1987, Nov Average, Northern Mariana Islands
476.154,1987, Dec Average, Northern Mariana Islands
427.669,1988, Jan Average, Northern Mariana Islands
60.2544,1988, Feb Average, Northern Mariana Islands
91.2392,1988, Mar Average, Northern Mariana Islands
206.871,1988, Apr Average, Northern Mariana Islands
188.667,1988, May Average, Northern Mariana Islands
669.055,1988, Jun Average, Northern Mariana Islands
917.928,1988, Jul Average, Northern Mariana Islands
705.502,1988, Aug Average, Northern Mariana Islands
748.578,1988, Sep Average, Northern Mariana Islands
1051.54,1988, Oct Average, Northern Mariana Islands
439.119,1988, Nov Average, Northern Mariana Islands
253.992,1988, Dec Average, Northern Mariana Islands
172.781,1989, Jan Average, Northern Mariana Islands
559.075,1989, Feb Average, Northern Mariana Islands
58.2783,1989, Mar Average, Northern Mariana Islands
737.255,1989, Apr Average, Northern Mariana Islands
308.318,1989, May Average, Northern Mariana Islands
740.134,1989, Jun Average, Northern Mariana Islands
806.647,1989, Jul Average, Northern Mariana Islands
977.615,1989, Aug Average, Northern Mariana Islands
1065.24,1989, Sep Average, Northern Mariana Islands
998.672,1989, Oct Average, Northern Mariana Islands
715.539,1989, Nov Average, Northern Mariana Islands
265.643,1989, Dec Average, Northern Mariana Islands
671.473,1990, Jan Average, Northern Mariana Islands
154.299,1990, Feb Average, Northern Mariana Islands
124.051,1990, Mar Average, Northern Mariana Islands
192.749,1990, Apr Average, Northern Mariana Islands
319.054,1990, May Average, Northern Mariana Islands
512.447,1990, Jun Average, Northern Mariana Islands
753.723,1990, Jul Average, Northern Mariana Islands
1268.71,1990, Aug Average, Northern Mariana Islands
1456.97,1990, Sep Average, Northern Mariana Islands
577.093,1990, Oct Average, Northern Mariana Islands
